Year,Month,Date,Brand,Product_Gender,Style_Name,Color,Stock_No,Width,Size,Product_Class,Billing_Name,Pairs
2017,9,09/12/2017,Sofft,F,Barris,Black,1108871,M,090,Sh,Vernon Powell Shoe Co Inc,1
2017,9,09/12/2017,Sofft,F,Barris,Smoke,1108891,M,070,Sh,Flynnagin's,1
2017,9,09/19/2017,Sofft,F,Barris,Smoke,1108891,M,060,Sh,Vision/Sofftshoe.Com,1
2017,9,09/25/2017,Sofft,F,Barris,Black,1108871,M,080,Sh,Vision/Shoeline.Com,1
2017,10,10/02/2017,Sofft,F,Barris,Smoke,1108891,M,065,Sh,Dillards Department Store Inc,18
2017,10,10/11/2017,Sofft,F,Barris,Wine,1108802,M,095,Sh,Nordstrom,1
2017,10,10/12/2017,Sofft,F,Barris,Black,1108871,M,090,Sh,Vision/Shoeline.Com,-1
2017,10,10/12/2017,Sofft,F,Barris,Black,1108871,M,095,Sh,Qvc Inc/Drop Ship,1
2017,10,10/12/2017,Sofft,F,Barris,Smoke,1108891,M,060,Sh,Qvc Inc/Drop Ship,1
2017,10,10/12/2017,Sofft,F,Barris,Smoke,1108891,M,080,Sh,Iara Moller,1
2017,10,10/25/2017,Sofft,F,Barris,Black,1108871,M,075,Sh,Qvc Inc/Drop Ship,1
2017,10,10/27/2017,Sofft,F,Barris,Black,1108871,M,065,Sh,Nordstrom,-1
2017,10,10/27/2017,Sofft,F,Barris,Black,1108871,M,075,Sh,Vision/Sofftshoe.Com,-2
2017,10,10/27/2017,Sofft,F,Barris,Black,1108871,M,085,Sh,Vision/Sofftshoe.Com,-1
2017,10,10/27/2017,Sofft,F,Barris,Wine,1108802,M,075,Sh,Vision/Sofftshoe.Com,-1
2017,10,10/30/2017,Sofft,F,Barris,Smoke,1108891,M,090,Sh,Nordstrom,-1
2017,10,10/31/2017,Sofft,F,Barris,Black,1108871,M,075,Sh,Qvc Inc/Drop Ship,1
2017,11,11/01/2017,Sofft,F,Barris,Black,1108871,M,090,Sh,Paloma Tannery Llc,1
2017,7,07/18/2017,Sofft,F,Barris,Smoke,1108891,M,095,Sh,The Shoe Salon,1
2017,7,07/26/2017,Sofft,F,Barris,Black,1108871,M,080,Sh,Zappos Merchandising Inc,13
2017,7,07/26/2017,Sofft,F,Barris,Black,1108871,M,100,Sh,Dillards Department Store Inc,24
2017,7,07/26/2017,Sofft,F,Barris,Smoke,1108891,M,095,Sh,Dillards Department Store Inc,24
2017,7,07/27/2017,Sofft,F,Barris,Black,1108871,M,110,Sh,Dillards Department Store Inc,6
2017,7,07/27/2017,Sofft,F,Barris,Smoke,1108891,M,090,Sh,Dillards Department Store Inc,137
2017,8,08/09/2017,Sofft,F,Barris,Black,1108871,M,090,Sh,Vision/Sofftshoe.Com,1
2017,8,08/14/2017,Sofft,F,Barris,Black,1108871,M,060,Sh,Nordstrom Direct,1
2017,8,08/17/2017,Sofft,F,Barris,Black,1108871,M,095,Sh,Vision/Sofftshoe.Com,1
2017,8,08/17/2017,Sofft,F,Barris,Wine,1108802,M,095,Sh,Vision/Sofftshoe.Com,1
2017,8,08/18/2017,Sofft,F,Barris,Smoke,1108891,M,065,Sh,Soothe The Sole,1
2017,8,08/18/2017,Sofft,F,Barris,Smoke,1108891,M,080,Sh,Soothe The Sole,1
2017,8,08/22/2017,Sofft,F,Barris,Black,1108871,M,060,Sh,Zappos Merchandising Inc,10
2017,8,08/22/2017,Sofft,F,Barris,Smoke,1108891,M,070,Sh,Zappos Merchandising Inc,8
2017,8,08/25/2017,Sofft,F,Barris,Smoke,1108891,M,060,Sh,The Shoe Box,1
2017,8,08/25/2017,Sofft,F,Barris,Smoke,1108891,M,090,Sh,Nordstrom Direct,1
